label	targetAddr	byteOffset	elemIndex	fromAddr	refType	opIndex	isPrimary	funcEntry	funcName	instruction
statdataInteractTable	0x00504A40	0	0	0x00459BC7	DATA	0	true	0x00459B90	FUN_00459b90	PUSH 0x504a40
statdataInteractTable	0x00504A50	16	4	0x00459BC2	DATA	0	true	0x00459B90	FUN_00459b90	PUSH 0x504a50
statdataInteractTable	0x00504A60	32	8	0x00459721	DATA	0	true	0x004596A0	FUN_004596a0	PUSH 0x504a60
statdataInteractTable	0x00504A60	32	8	0x004580D1	DATA	0	true	0x00458050	FUN_00458050	PUSH 0x504a60
statdataInteractTable	0x00504A6C	44	11	0x00459BED	DATA	0	true	0x00459B90	FUN_00459b90	PUSH 0x504a6c
statdataInteractTable	0x00504A6C	44	11	0x00459C00	DATA	0	true	0x00459B90	FUN_00459b90	PUSH 0x504a6c
statdataInteractTable	0x00504A6C	44	11	0x00459D48	DATA	0	true	0x00459B90	FUN_00459b90	PUSH 0x504a6c
statdataInteractTable	0x00504A6C	44	11	0x004596F7	DATA	0	true	0x004596A0	FUN_004596a0	PUSH 0x504a6c
statdataInteractTable	0x00504A6C	44	11	0x00459749	DATA	0	true	0x004596A0	FUN_004596a0	PUSH 0x504a6c
statdataInteractTable	0x00504A6C	44	11	0x00458D18	DATA	0	true	0x00458CF0	FUN_00458cf0	PUSH 0x504a6c
statdataInteractTable	0x00504A6C	44	11	0x00458D38	DATA	0	true	0x00458CF0	FUN_00458cf0	PUSH 0x504a6c
statdataInteractTable	0x00504A8C	76	19	0x004596CF	DATA	0	true	0x004596A0	FUN_004596a0	PUSH 0x504a8c
statdataInteractTable	0x00504A8C	76	19	0x0045807F	DATA	0	true	0x00458050	FUN_00458050	PUSH 0x504a8c
statdataInteractTable	0x00504A98	88	22	0x0045918E	DATA	0	true	0x00459150	FUN_00459150	PUSH 0x504a98
statdataInteractTable	0x00504A98	88	22	0x00457A72	DATA	0	true	0x004576A0	FUN_004576a0	PUSH ESI
statdataInteractTable	0x00504A98	88	22	0x00457873	DATA	0	true	0x004576A0	FUN_004576a0	PUSH EBX
statdataInteractTable	0x00504A98	88	22	0x004576E7	DATA	1	true	0x004576A0	FUN_004576a0	MOV ESI,0x504a98
statdataInteractTable	0x00504A98	88	22	0x0045782B	DATA	1	true	0x004576A0	FUN_004576a0	MOV EBX,0x504a98
statdataInteractTable	0x00504A98	88	22	0x00457894	DATA	1	true	0x004576A0	FUN_004576a0	MOV EDX,0x504a98
statdataInteractTable	0x00504A98	88	22	0x00457929	DATA	1	true	0x004576A0	FUN_004576a0	MOV ESI,0x504a98
statdataInteractTable	0x00504A98	88	22	0x00457988	DATA	1	true	0x004576A0	FUN_004576a0	MOV ESI,0x504a98
statdataInteractTable	0x00504A98	88	22	0x00457A20	DATA	1	true	0x004576A0	FUN_004576a0	MOV ESI,0x504a98
statdataInteractTable	0x00504AA4	100	25	0x004585B5	DATA	0	true	0x00458570	FUN_00458570	PUSH 0x504aa4
statdataInteractTable	0x00504AA4	100	25	0x00458612	DATA	0	true	0x00458570	FUN_00458570	PUSH 0x504aa4
statdataInteractTable	0x00504AA4	100	25	0x004586CB	DATA	0	true	0x00458570	FUN_00458570	PUSH 0x504aa4
statdataInteractTable	0x00504AB8	120	30	0x0045859B	DATA	1	true	0x00458570	FUN_00458570	MOV ECX,0x504ab8
statdataInteractTable	0x00504AD4	148	37	0x00458585	DATA	1	true	0x00458570	FUN_00458570	MOV ECX,0x504ad4
statdataInteractTable	0x00504AF0	176	44	0x004584C7	DATA	1	true	0x004584C0	FUN_004584c0	MOV EDI,0x504af0
statdataInteractTable	0x00504BA0	352	88	0x0045764E	DATA	0	true	0x004575A0	FUN_004575a0	PUSH 0x504ba0
statdataInteractTable	0x00504BA8	360	90	0x004576E0	DATA	1	true	0x004576A0	FUN_004576a0	MOV ESI,0x504ba8
statdataInteractTable	0x00504BA8	360	90	0x00457824	DATA	1	true	0x004576A0	FUN_004576a0	MOV EBX,0x504ba8
statdataInteractTable	0x00504BA8	360	90	0x0045788D	DATA	1	true	0x004576A0	FUN_004576a0	MOV EDX,0x504ba8
statdataInteractTable	0x00504BA8	360	90	0x00457922	DATA	1	true	0x004576A0	FUN_004576a0	MOV ESI,0x504ba8
statdataInteractTable	0x00504BA8	360	90	0x00457981	DATA	1	true	0x004576A0	FUN_004576a0	MOV ESI,0x504ba8
statdataInteractTable	0x00504BA8	360	90	0x00457A19	DATA	1	true	0x004576A0	FUN_004576a0	MOV ESI,0x504ba8
statdataInteractTable	0x00504BB4	372	93	0x0045780B	DATA	0	true	0x004576A0	FUN_004576a0	PUSH 0x504bb4
statdataInteractTable	0x00504BC0	384	96	0x00457797	DATA	0	true	0x004576A0	FUN_004576a0	PUSH 0x504bc0
