label	targetAddr	byteOffset	elemIndex	fromAddr	refType	opIndex	isPrimary	funcEntry	funcName	instruction
techEnergyCost	0x00656380	0	0	0x00423669	DATA	1	true	0x00423660	FUN_00423660	MOVZX EDX,word ptr [EAX*0x2 + 0x656380]
techEnergyCost	0x00656380	0	0	0x00492929	DATA	1	true	0x00492850	FUN_00492850	MOV CH,byte ptr [EAX*0x2 + 0x656380]
techEnergyCost	0x00656380	0	0	0x0049E1D0	DATA	1	true	0x0049E1C0	FUN_0049e1c0	MOVZX EAX,word ptr [ECX*0x2 + 0x656380]
techEnergyCost	0x00656380	0	0	0x00492714	DATA	1	true	0x004926D0	FUN_004926d0	MOV AX,word ptr [ECX*0x2 + 0x656380]
techEnergyCost	0x00656380	0	0	0x004BF252	DATA	1	true	0x004BF020	FUN_004bf020	MOV EDI,0x656380
techEnergyCost	0x00656380	0	0	0x004BF50F	DATA	1	true	0x004BF390	FUN_004bf390	MOV EAX,0x656380
techEnergyCost	0x00656384	4	1	0x004BF25C	WRITE	0	false	0x004BF020	FUN_004bf020	STOSD.REP ES:EDI
techEnergyCost	0x00656388	8	2	0x0043C6BF	READ	1	true	0x0043C580	FUN_0043c580	MOV DH,byte ptr [0x00656388]
techEnergyCost	0x00656388	8	2	0x00464E57	READ	1	true	0x00464E40	FUN_00464e40	MOV AH,byte ptr [0x00656388]
techEnergyCost	0x00656388	8	2	0x00464FAF	READ	1	true	0x00464E40	FUN_00464e40	MOV AH,byte ptr [0x00656388]
techEnergyCost	0x00656392	18	4	0x00491B8A	READ	1	true	0x00491B30	FUN_00491b30	MOVZX ECX,word ptr [ECX*0x2 + 0x656380]
techEnergyCost	0x00656392	18	4	0x004235B1	READ	1	true	0x00423540	FUN_00423540	MOV BH,byte ptr [EAX*0x2 + 0x656380]
techEnergyCost	0x00656394	20	5	0x00491B8A	READ	1	false	0x00491B30	FUN_00491b30	MOVZX ECX,word ptr [ECX*0x2 + 0x656380]
techEnergyCost	0x00656394	20	5	0x004235B1	READ	1	false	0x00423540	FUN_00423540	MOV BH,byte ptr [EAX*0x2 + 0x656380]
techEnergyCost	0x006563AA	42	10	0x0045C600	READ	1	true	0x0045B850	FUN_0045b850	MOVZX EDX,word ptr [0x006563aa]
techEnergyCost	0x006563AA	42	10	0x0049450F	READ	1	true	0x00494470	FUN_00494470	MOV CL,byte ptr [0x006563aa]
techEnergyCost	0x006563AC	44	11	0x004CA79E	WRITE	0	false	0x004CA6D0	FUN_004ca6d0	MOV word ptr [EAX*0x2 + 0x656380],DX
techEnergyCost	0x006563AE	46	11	0x004CA79E	WRITE	0	true	0x004CA6D0	FUN_004ca6d0	MOV word ptr [EAX*0x2 + 0x656380],DX
techEnergyCost	0x006563B2	50	12	0x0045C5AA	READ	1	true	0x0045B850	FUN_0045b850	MOVZX EDX,word ptr [0x006563b2]
techEnergyCost	0x006563D4	84	21	0x004CA8A1	WRITE	0	false	0x004CA7D0	FUN_004ca7d0	MOV word ptr [EAX*0x2 + 0x656380],DX
techEnergyCost	0x006563D6	86	21	0x004CA8A1	WRITE	0	true	0x004CA7D0	FUN_004ca7d0	MOV word ptr [EAX*0x2 + 0x656380],DX
techAvailByte	0x006562F8	0	0	0x0046DDAA	DATA	0	true	0x0046DD80	FUN_0046dd80	CMP word ptr [EAX*0x2 + 0x6562f8],0xffff
techAvailByte	0x006562F8	0	0	0x0046DE59	DATA	1	true	0x0046DD80	FUN_0046dd80	MOVZX EAX,word ptr [EAX*0x2 + 0x6562f8]
techAvailByte	0x006562F8	0	0	0x0046D4E9	DATA	0	true	0x0046D4C0	FUN_0046d4c0	MOV word ptr [EDI*0x2 + 0x6562f8],SI
techAvailByte	0x006562F8	0	0	0x0046D513	READ	0	true	0x0046D4C0	FUN_0046d4c0	CMP word ptr [EAX],DX
techAvailByte	0x006562F8	0	0	0x0046D518	WRITE	0	true	0x0046D4C0	FUN_0046d4c0	MOV word ptr [EAX],0x0
techAvailByte	0x006562F8	0	0	0x0046D50E	DATA	1	true	0x0046D4C0	FUN_0046d4c0	MOV EAX,0x6562f8
techAvailByte	0x006562FA	2	0	0x0046D513	READ	0	false	0x0046D4C0	FUN_0046d4c0	CMP word ptr [EAX],DX
techAvailByte	0x006562FA	2	0	0x0046D518	WRITE	0	false	0x0046D4C0	FUN_0046d4c0	MOV word ptr [EAX],0x0
techAvailByte	0x006562FC	4	1	0x0046D51D	DATA	0	true	0x0046D4C0	FUN_0046d4c0	ADD EAX,0x2
