label	targetAddr	byteOffset	elemIndex	fromAddr	refType	opIndex	isPrimary	funcEntry	funcName	instruction
selectionHotkeys	0x0057FE60	0	0	0x004965FC	DATA	1	true	0x004965D0	FUN_004965d0	LEA EAX,[ESI + 0x57fe60]
selectionHotkeys	0x0057FE60	0	0	0x0049669E	DATA	1	true	0x004965D0	FUN_004965d0	LEA EDI,[EDI + 0x57fe60]
selectionHotkeys	0x0057FE60	0	0	0x00496852	DATA	1	true	0x004967E0	FUN_004967e0	LEA ECX,[ECX + 0x57fe60]
selectionHotkeys	0x0057FE60	0	0	0x00496B5E	DATA	1	true	0x00496B40	FUN_00496b40	LEA EDX,[EDX + 0x57fe60]
selectionHotkeys	0x0057FE60	0	0	0x004EEC78	DATA	1	true	0x004EEC30	FUN_004eec30	MOV EDI,0x57fe60
selectionHotkeys	0x0057FE60	0	0	0x004965AD	WRITE	0	true	0x004965A0	FUN_004965a0	STOSD.REP ES:EDI
selectionHotkeys	0x0057FE60	0	0	0x004965A8	DATA	1	true	0x004965A0	FUN_004965a0	MOV EDI,0x57fe60
selectionHotkeys	0x0057FE64	4	1	0x00496977	DATA	1	true	0x00496940	FUN_00496940	CMP dword ptr [EAX],0x0
selectionHotkeys	0x0057FE64	4	1	0x00496B67	DATA	1	false	0x00496B40	FUN_00496b40	CMP dword ptr [EAX],0x0
selectionHotkeys	0x0057FE64	4	1	0x00496B96	DATA	1	false	0x00496B40	FUN_00496b40	MOV EAX,dword ptr [EBX]
selectionHotkeys	0x0057FE64	4	1	0x004EEC7D	WRITE	0	false	0x004EEC30	FUN_004eec30	STOSD.REP ES:EDI
selectionHotkeys	0x0057FE64	4	1	0x00496667	DATA	1	true	0x004965D0	FUN_004965d0	CMP dword ptr [EAX],0x0
selectionHotkeys	0x0057FE64	4	1	0x00496740	DATA	1	false	0x004965D0	FUN_004965d0	CMP dword ptr [EDX],EBX
selectionHotkeys	0x0057FE64	4	1	0x004966B1	DATA	0	false	0x004965D0	FUN_004965d0	STOSD.REP ES:EDI
selectionHotkeys	0x0057FE64	4	1	0x00496818	DATA	1	true	0x004967E0	FUN_004967e0	CMP dword ptr [EAX],EDI
selectionHotkeys	0x0057FE64	4	1	0x00496870	DATA	1	false	0x004967E0	FUN_004967e0	MOV EAX,dword ptr [ECX]
selectionHotkeys	0x0057FE64	4	1	0x00496653	DATA	1	true	0x004965D0	FUN_004965d0	LEA EAX,[ESI + 0x57fe64]
selectionHotkeys	0x0057FE64	4	1	0x0049680C	DATA	1	true	0x004967E0	FUN_004967e0	LEA EAX,[ECX + 0x57fe64]
selectionHotkeys	0x0057FE64	4	1	0x00496967	DATA	1	true	0x00496940	FUN_00496940	ADD EAX,0x57fe64
selectionHotkeys	0x0057FE64	4	1	0x004965AD	WRITE	0	false	0x004965A0	FUN_004965a0	STOSD.REP ES:EDI
selectionHotkeys	0x0057FE68	8	2	0x0049697C	DATA	1	true	0x00496940	FUN_00496940	MOV ECX,dword ptr [EAX + 0x4]
selectionHotkeys	0x0057FE68	8	2	0x0049666C	DATA	1	true	0x004965D0	FUN_004965d0	MOV ECX,dword ptr [EAX + 0x4]
selectionHotkeys	0x0057FE68	8	2	0x0049681C	DATA	1	true	0x004967E0	FUN_004967e0	CMP dword ptr [EAX + 0x4],EDI
selectionHotkeys	0x0057FE6C	12	3	0x00496983	DATA	1	true	0x00496940	FUN_00496940	MOV ECX,dword ptr [EAX + 0x8]
selectionHotkeys	0x0057FE6C	12	3	0x00496673	DATA	1	true	0x004965D0	FUN_004965d0	MOV ECX,dword ptr [EAX + 0x8]
selectionHotkeys	0x0057FE6C	12	3	0x00496821	DATA	1	true	0x004967E0	FUN_004967e0	CMP dword ptr [EAX + 0x8],EDI
selectionHotkeys	0x0057FE70	16	4	0x0049698A	DATA	1	true	0x00496940	FUN_00496940	MOV ECX,dword ptr [EAX + 0xc]
selectionHotkeys	0x0057FE70	16	4	0x0049667A	DATA	1	true	0x004965D0	FUN_004965d0	MOV ECX,dword ptr [EAX + 0xc]
selectionHotkeys	0x0057FE70	16	4	0x00496826	DATA	1	true	0x004967E0	FUN_004967e0	CMP dword ptr [EAX + 0xc],EDI
selectionHotkeys	0x0057FE74	20	5	0x00496991	DATA	1	true	0x00496940	FUN_00496940	MOV ECX,dword ptr [EAX + 0x10]
selectionHotkeys	0x0057FE74	20	5	0x00496681	DATA	1	true	0x004965D0	FUN_004965d0	MOV ECX,dword ptr [EAX + 0x10]
selectionHotkeys	0x0057FE74	20	5	0x0049682B	DATA	1	true	0x004967E0	FUN_004967e0	CMP dword ptr [EAX + 0x10],EDI
selectionHotkeys	0x0057FE78	24	6	0x00496970	DATA	1	false	0x00496940	FUN_00496940	MOV ECX,dword ptr [EAX + -0x4]
selectionHotkeys	0x0057FE78	24	6	0x00496660	DATA	1	false	0x004965D0	FUN_004965d0	MOV ECX,dword ptr [EAX + -0x4]
selectionHotkeys	0x0057FE78	24	6	0x00496813	DATA	1	false	0x004967E0	FUN_004967e0	CMP dword ptr [EAX + -0x4],EDI
selectionHotkeys	0x0057FE7C	28	7	0x00496977	DATA	1	false	0x00496940	FUN_00496940	CMP dword ptr [EAX],0x0
selectionHotkeys	0x0057FE7C	28	7	0x00496667	DATA	1	false	0x004965D0	FUN_004965d0	CMP dword ptr [EAX],0x0
selectionHotkeys	0x0057FE7C	28	7	0x00496818	DATA	1	false	0x004967E0	FUN_004967e0	CMP dword ptr [EAX],EDI
selectionHotkeys	0x0057FE80	32	8	0x0049697C	DATA	1	false	0x00496940	FUN_00496940	MOV ECX,dword ptr [EAX + 0x4]
selectionHotkeys	0x0057FE80	32	8	0x0049666C	DATA	1	false	0x004965D0	FUN_004965d0	MOV ECX,dword ptr [EAX + 0x4]
selectionHotkeys	0x0057FE80	32	8	0x0049681C	DATA	1	false	0x004967E0	FUN_004967e0	CMP dword ptr [EAX + 0x4],EDI
selectionHotkeys	0x0057FE84	36	9	0x00496983	DATA	1	false	0x00496940	FUN_00496940	MOV ECX,dword ptr [EAX + 0x8]
selectionHotkeys	0x0057FE84	36	9	0x00496673	DATA	1	false	0x004965D0	FUN_004965d0	MOV ECX,dword ptr [EAX + 0x8]
selectionHotkeys	0x0057FE84	36	9	0x00496821	DATA	1	false	0x004967E0	FUN_004967e0	CMP dword ptr [EAX + 0x8],EDI
selectionHotkeys	0x0057FE88	40	10	0x0049698A	DATA	1	false	0x00496940	FUN_00496940	MOV ECX,dword ptr [EAX + 0xc]
selectionHotkeys	0x0057FE88	40	10	0x0049667A	DATA	1	false	0x004965D0	FUN_004965d0	MOV ECX,dword ptr [EAX + 0xc]
selectionHotkeys	0x0057FE88	40	10	0x00496826	DATA	1	false	0x004967E0	FUN_004967e0	CMP dword ptr [EAX + 0xc],EDI
selectionHotkeys	0x0057FE8C	44	11	0x00496991	DATA	1	false	0x00496940	FUN_00496940	MOV ECX,dword ptr [EAX + 0x10]
selectionHotkeys	0x0057FE8C	44	11	0x00496681	DATA	1	false	0x004965D0	FUN_004965d0	MOV ECX,dword ptr [EAX + 0x10]
selectionHotkeys	0x0057FE8C	44	11	0x0049682B	DATA	1	false	0x004967E0	FUN_004967e0	CMP dword ptr [EAX + 0x10],EDI
selectionHotkeys	0x00580002	418	104	0x00500AC2	DATA	0	true		(none)	addr 00580002
selectionHotkeys	0x00580002	418	104	0x00500A9E	DATA	0	true		(none)	addr 00580002
selectionHotkeys	0x005801C4	868	217	0x00496D4F	DATA	1	true	0x00496D30	FUN_00496d30	ADD EDI,0x5801c4
recentSelectionTimes	0x0063FE40	0	0	0x004BFC3E	DATA	0	true	0x004BFB40	FUN_004bfb40	MOV word ptr [EAX*0x2 + 0x63fe40],CX
recentSelectionTimes	0x0063FE40	0	0	0x00496B2A	DATA	0	true	0x00496940	FUN_00496940	MOV word ptr [EDX*0x2 + 0x63fe40],AX
recentSelectionTimes	0x0063FE40	0	0	0x004EEC89	WRITE	0	true	0x004EEC30	FUN_004eec30	STOSD.REP ES:EDI
recentSelectionTimes	0x0063FE40	0	0	0x00496D8A	DATA	1	true	0x00496D30	FUN_00496d30	CMP SI,word ptr [EBX*0x2 + 0x63fe40]
recentSelectionTimes	0x0063FE40	0	0	0x004C2854	DATA	0	true	0x004C2750	FUN_004c2750	MOV word ptr [EAX*0x2 + 0x63fe40],CX
recentSelectionTimes	0x0063FE40	0	0	0x004EEC84	DATA	1	true	0x004EEC30	FUN_004eec30	MOV EDI,0x63fe40
recentSelectionTimes	0x0063FE40	0	0	0x004965B9	WRITE	0	true	0x004965A0	FUN_004965a0	STOSD.REP ES:EDI
recentSelectionTimes	0x0063FE40	0	0	0x004965B4	DATA	1	true	0x004965A0	FUN_004965a0	MOV EDI,0x63fe40
recentSelectionTimes	0x0063FE44	4	1	0x004EEC89	WRITE	0	false	0x004EEC30	FUN_004eec30	STOSD.REP ES:EDI
recentSelectionTimes	0x0063FE44	4	1	0x004965B9	WRITE	0	false	0x004965A0	FUN_004965a0	STOSD.REP ES:EDI
recentSelectionTimes	0x0063FE4C	12	3	0x00496585	DATA	1	false	0x00496560	FUN_00496560	MOV CX,word ptr [EDI]
recentSelectionTimes	0x0063FE4E	14	3	0x00496585	DATA	1	true	0x00496560	FUN_00496560	MOV CX,word ptr [EDI]
recentSelectionTimes	0x0063FE50	16	4	0x00496566	DATA	1	true	0x00496560	FUN_00496560	ADD ECX,0x63fe50
recentSelectionTimes	0x0063FE50	16	4	0x004C270A	DATA	1	true	0x004C2560	FUN_004c2560	ADD EAX,0x63fe50
recentSelectionTimes	0x0063FE94	84	21	0x00494CB7	DATA	1	true	0x00494C70	FUN_00494c70	LEA ECX,[ECX + 0x63fe94]
recentSelectionTimes	0x0063FE94	84	21	0x00494CD0	DATA	1	true	0x00494C70	FUN_00494c70	LEA ECX,[ECX + 0x63fe94]
recentSelectionTimes	0x0063FE94	84	21	0x004953CA	DATA	1	true	0x00495370	FUN_00495370	LEA EAX,[EAX + 0x63fe94]
recentSelectionTimes	0x0063FE94	84	21	0x004953E7	DATA	1	true	0x00495370	FUN_00495370	LEA EAX,[EAX + 0x63fe94]
recentSelectionTimes	0x0063FE94	84	21	0x00495C69	DATA	1	true	0x00495B50	FUN_00495b50	LEA EAX,[EAX + 0x63fe94]
recentSelectionTimes	0x0063FE94	84	21	0x00495C8E	DATA	1	true	0x00495B50	FUN_00495b50	LEA EAX,[EAX + 0x63fe94]
lastHotkeyTapTime	0x0059727C	0	0	0x004C080F	READ	1	true	0x004C07B0	FUN_004c07b0	MOV ESI,dword ptr [0x0059727c]
lastHotkeyTapTime	0x0059727C	0	0	0x004C083E	WRITE	0	true	0x004C07B0	FUN_004c07b0	MOV [0x0059727c],EAX
lastHotkeyGroupId	0x00597280	0	0	0x004C08C0	WRITE	0	true	0x004C0860	FUN_004c0860	MOV byte ptr [0x00597280],0xff
lastHotkeyGroupId	0x00597280	0	0	0x004C0807	READ	1	true	0x004C07B0	FUN_004c07b0	CMP BL,byte ptr [0x00597280]
lastHotkeyGroupId	0x00597280	0	0	0x004C0829	WRITE	0	true	0x004C07B0	FUN_004c07b0	MOV byte ptr [0x00597280],0xff
lastHotkeyGroupId	0x00597280	0	0	0x004C0838	WRITE	0	true	0x004C07B0	FUN_004c07b0	MOV byte ptr [0x00597280],BL
lastHotkeyGroupId	0x00597280	0	0	0x004C084A	WRITE	0	true	0x004C07B0	FUN_004c07b0	MOV byte ptr [0x00597280],0xff
lastHotkeyGroupId	0x00597280	0	0	0x004EEC8B	WRITE	0	true	0x004EEC30	FUN_004eec30	MOV byte ptr [0x00597280],0xff
lastHotkeyGroupId	0x00597280	0	0	0x004849FD	WRITE	0	true	0x004846E0	FUN_004846e0	MOV byte ptr [0x00597280],0xff
lastHotkeyGroupId	0x00597280	0	0	0x004848A8	WRITE	0	true	0x004846E0	FUN_004846e0	MOV byte ptr [0x00597280],0xff
lastHotkeyGroupId	0x00597280	0	0	0x004848CE	WRITE	0	true	0x004846E0	FUN_004846e0	MOV byte ptr [0x00597280],0xff
lastHotkeyGroupId	0x00597280	0	0	0x004848F4	WRITE	0	true	0x004846E0	FUN_004846e0	MOV byte ptr [0x00597280],0xff
lastHotkeyGroupId	0x00597280	0	0	0x0048491A	WRITE	0	true	0x004846E0	FUN_004846e0	MOV byte ptr [0x00597280],0xff
lastHotkeyGroupId	0x00597280	0	0	0x00484940	WRITE	0	true	0x004846E0	FUN_004846e0	MOV byte ptr [0x00597280],0xff
lastHotkeyGroupId	0x00597280	0	0	0x00484966	WRITE	0	true	0x004846E0	FUN_004846e0	MOV byte ptr [0x00597280],0xff
lastHotkeyGroupId	0x00597280	0	0	0x0048498C	WRITE	0	true	0x004846E0	FUN_004846e0	MOV byte ptr [0x00597280],0xff
lastHotkeyGroupId	0x00597280	0	0	0x004849B2	WRITE	0	true	0x004846E0	FUN_004846e0	MOV byte ptr [0x00597280],0xff
lastHotkeyGroupId	0x00597280	0	0	0x004849D8	WRITE	0	true	0x004846E0	FUN_004846e0	MOV byte ptr [0x00597280],0xff
lastHotkeyGroupId	0x00597280	0	0	0x004965BB	WRITE	0	true	0x004965A0	FUN_004965a0	MOV byte ptr [0x00597280],0xff
